No,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분, 카메라대수 ,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도 ,경도,데이터기준일자,지번주소,도로명주소
237,서울특별시동작구청,서울특별시 동작구 사당로14가길 8(사당4동 254-11),,생활방범,1,,,,,02-820-2906,37.484012,126.971807,2020-03-24,서울특별시 동작구 사당동 254-16,서울특별시 동작구 사당로14가길 8
238,서울특별시동작구청,서울특별시 동작구 사당로8가길 9-8,,생활방범,3,,,,,02-820-2906,37.484065,126.967635,2020-03-24,서울특별시 동작구 사당동 234-2,서울특별시 동작구 사당로8가길 9-8
239,서울특별시동작구청,서울특별시 동작구 상도로49길 7 (상도1동 465-16),,생활방범,3,,,,,02-820-2906,37.499024,126.951945,2020-03-24,서울특별시 동작구 상도동 518-7,서울특별시 동작구 상도로37길 58
240,서울특별시동작구청,서울특별시 동작구 사당로8길 9 (사당5동 248 사당문화회관 사거리),,생활방범,3,,,,,02-820-2906,37.484575,126.969349,2020-03-24,서울특별시 동작구 사당동 221,서울특별시 동작구 사당로10길 18
241,서울특별시동작구청,서울특별시 동작구 노량진로14나길 24(노량진1동 119-35) 한빛독서실,,생활방범,3,,,,,02-820-2906,37.511769,126.943357,2020-03-24,서울특별시 동작구 노량진동 119-32,서울특별시 동작구 노량진로14나길 24
242,서울특별시동작구청,서울특별시 동작구 노량진로32길 10(노량진1동 10-23) 본동현장민원실 뒤편,,생활방범,3,,,,,02-820-2906,37.512937,126.956204,2020-03-24,서울특별시 동작구 본동 10-25,서울특별시 동작구 노량진로32길 14-3
243,서울특별시동작구청,서울특별시 동작구 상도로34나길 9(상도2동 154-5),,생활방범,3,,,,,02-820-2906,37.504012,126.946007,2020-03-24,서울특별시 동작구 상도동 154-5,서울특별시 동작구 상도로34나길 9
244,서울특별시동작구청,서울특별시 동작구 서달로10길 98(흑석동 74),,생활방범,3,,,,,02-820-2906,37.505197,126.968238,2020-03-24,서울특별시 동작구 흑석동 264-27,서울특별시 동작구 현충로18길 37
245,서울특별시동작구청,서울특별시 동작구 남부순환로257가길 48(사당동 419-33),,생활방범,3,,,,,02-820-2906,37.480008,126.976487,2020-03-24,서울특별시 동작구 사당동 419-158,서울특별시 동작구 남부순환로257가길 46-1
246,서울특별시동작구청,서울특별시 동작구 동작대로31길 46-6(사당동 91-38),,생활방범,4,,,,,02-820-2906,37.489448,126.979927,2020-03-24,서울특별시 동작구 사당동 91-38,서울특별시 동작구 동작대로31길 46-6
247,서울특별시동작구청,서울특별시 동작구 동작대로길27길 5(사당2동 139-30 태평백화점 뒤),,생활방범,3,,,,,02-820-2906,37.487172,126.981628,2020-03-24,서울특별시 동작구 사당동 136-1,서울특별시 동작구 동작대로 119
248,서울특별시동작구청,서울특별시 동작구 사당로16나길 22(사당4동 267-21),,생활방범,3,,,,,02-820-2906,37.483017,126.972059,2020-03-24,서울특별시 동작구 사당동 267-8,서울특별시 동작구 사당로16나길 21
249,서울특별시동작구청,서울특별시 동작구 여의대방로 300,,생활방범,3,,,,,02-820-2906,37.513546,126.927093,2020-03-24,서울특별시 동작구 대방동 94-1,서울특별시 영등포구 여의대방로62길 4
250,서울특별시동작구청,서울특별시 동작구 여의대방로22나길 23(신대방2동 367-83 문창중학교 통학로),,생활방범,3,,,,,02-820-2906,37.496799,126.921268,2020-03-24,서울특별시 동작구 신대방동 367-102,서울특별시 동작구 여의대방로22다길 1
251,서울특별시동작구청,서울특별시 동작구 흑석로3길 47,,생활방범,3,,,,,02-820-2906,37.50932,126.956989,2020-03-24,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로3길 50
252,서울특별시동작구청,서울특별시 동작구 흑석로3길 60(흑석동 186-20),,생활방범,3,,,,,02-820-2906,37.509556,126.958052,2020-03-24,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로3길 59
253,서울특별시동작구청,서울특별시 동작구 흑석로13길 27(흑석동 186-68),,생활방범,2,,,,,02-820-2906,37.509986,126.958867,2020-03-24,서울특별시 동작구 흑석동 198-92,서울특별시 동작구 흑석로5길 109
254,서울특별시동작구청,서울특별시 동작구 흑석로5길 92(흑석동 186-61),,생활방범,2,,,,,02-820-2906,37.509083,126.958717,2020-03-24,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로5길 92
255,서울특별시동작구청,서울특별시 동작구 흑석로5길 73,,생활방범,2,,,,,02-820-2906,37.509057,126.957812,2020-03-24,서울특별시 동작구 흑석동 198-77,서울특별시 동작구 흑석로5길 74
256,서울특별시동작구청,서울특별시 동작구 흑석로9길 72(흑석동 198-17),,생활방범,4,,,,,02-820-2906,37.508609,126.956737,2020-03-24,서울특별시 동작구 흑석동 201-7,서울특별시 동작구 흑석로9길 65
257,서울특별시동작구청,서울특별시 동작구 흑석로13마길 12(흑석동 186-12),,생활방범,2,,,,,02-820-2906,37.509276,126.959515,2020-03-24,서울특별시 동작구 흑석동 186-147,서울특별시 동작구 흑석로13마길 14
258,서울특별시동작구청,서울특별시 동작구 보라매로13길 13(신대방2동 344-74),,생활방범,3,,,,,02-820-2906,37.496169,126.926774,2020-03-24,서울특별시 동작구 신대방동 344-74,서울특별시 동작구 보라매로13길 13
259,서울특별시동작구청,서울특별시 동작구 장승배기로 20다길 10 정호아트빌라 삼거리(노량진1동 232-9),,생활방범,3,,,,,02-820-2906,37.509867,126.941307,2020-03-24,서울특별시 동작구 노량진동 232-9,서울특별시 동작구 장승배기로24길 22
260,서울특별시동작구청,서울특별시 동작구 장승배기로26길 65(노량진1동 119-118),,생활방범,3,,,,,02-820-2906,37.511058,126.943087,2020-03-24,서울특별시 동작구 노량진동 84-109,서울특별시 동작구 장승배기로26길 62
261,서울특별시동작구청,서울특별시 동작구 사당로16다길 57 제일아파트 앞 사거리(사당5동 240-15),,생활방범,3,,,,,02-820-2906,37.483324,126.969946,2020-03-24,서울특별시 동작구 사당동 240-18,서울특별시 동작구 사당로16다길 56
262,서울특별시동작구청,서울특별시 동작구 신대방2가길 12(신대방1동 618-147),,생활방범,3,,,,,02-820-2906,37.488435,126.912668,2020-03-24,서울특별시 동작구 신대방동 618-57,서울특별시 동작구 신대방2가길 10
263,서울특별시동작구청,서울특별시 동작구 현충로22길 23(흑석동 227-20),,생활방범,3,,,,,02-820-2906,37.504369,126.970485,2020-03-24,서울특별시 동작구 흑석동 33-302,서울특별시 동작구 현충로22길 23
264,서울특별시동작구청,서울특별시 동작구 노량진로16길 10(노량진1동 100-3),,생활방범,3,,,,,02-820-2906,37.513025,126.943763,2020-03-24,서울특별시 동작구 노량진동 116-2,서울특별시 동작구 노량진로16길 14
265,서울특별시동작구청,서울특별시 동작구 매봉로134 신동아APT앞(노량진1동 481),,생활방범,3,,,,,02-820-2906,37.510455,126.951117,2020-03-24,서울특별시 동작구 본동 148-9,서울특별시 동작구 매봉로 135
266,서울특별시동작구청,서울특별시 동작구 만양로13길 28(노량진1동 221-84),,생활방범,3,,,,,02-820-2906,37.509344,126.944765,2020-03-24,서울특별시 동작구 노량진동 221-138,서울특별시 동작구 만양로13길 28
267,서울특별시동작구청,서울특별시 동작구 장승배기로16길 65(노량진2동 229-42),,생활방범,3,,,,,02-820-2906,37.507703,126.943031,2020-03-24,서울특별시 동작구 노량진동 329-4,서울특별시 동작구 장승배기로16길 65
268,서울특별시동작구청,서울특별시 동작구 노량진로8나길 111(노량진2동 294-414),,생활방범,4,,,,,02-820-2906,37.507792,126.93603,2020-03-24,서울특별시 동작구 노량진동 294-460,서울특별시 동작구 노량진로8나길 111
269,서울특별시동작구청,서울특별시 동작구 노량진로8다길 2(노량진2동 282-40),,생활방범,3,,,,,02-820-2906,37.510858,126.937069,2020-03-24,서울특별시 동작구 노량진동 250-3,서울특별시 동작구 노량진로8나길 40
270,서울특별시동작구청,서울특별시 동작구 장승배기로9길 41(상도2동 184-150),,생활방범,3,,,,,02-820-2906,37.503084,126.937737,2020-03-24,서울특별시 동작구 상도동 184-2,서울특별시 동작구 장승배기로9길 41-2
271,서울특별시동작구청,서울특별시 동작구 상도로15길 104(상도2동 361-106),,생활방범,3,,,,,02-820-2906,37.504322,126.936017,2020-03-24,서울특별시 동작구 상도동 26-71,서울특별시 동작구 상도로15길 91
272,서울특별시동작구청,서울특별시 동작구 상도로34길 36(상도2동 156-11),,생활방범,3,,,,,02-820-2906,37.503191,126.944858,2020-03-24,서울특별시 동작구 상도동 157-50,서울특별시 동작구 상도로34길 40
273,서울특별시동작구청,서울특별시 동작구 국사봉10길 81-3(상도3동 301-70),,생활방범,3,,,,,02-820-2906,37.493222,126.932943,2020-03-24,서울특별시 동작구 상도동 301-84,서울특별시 동작구 국사봉10길 81-3
274,서울특별시동작구청,서울특별시 동작구 상도로15다길 7-12(상도3동 331-67),,생활방범,3,,,,,02-820-2906,37.502316,126.932906,2020-03-24,서울특별시 동작구 상도동 331-59,서울특별시 동작구 상도로15다길 7-12
275,서울특별시동작구청,서울특별시 동작구 성대로2길 11 상도3동주민센터(상도3동 315-37),,생활방범,3,,,,,02-820-2906,37.499189,126.93122,2020-03-24,서울특별시 동작구 상도동 314-35,서울특별시 동작구 국사봉1길 52
276,서울특별시동작구청,서울특별시 동작구 상도로22나길 17(상도4동 193-63),,생활방범,3,,,,,02-820-2906,37.501751,126.936451,2020-03-24,서울특별시 동작구 상도동 193-2,서울특별시 동작구 상도로22나길 18
277,서울특별시동작구청,서울특별시 동작구 성대로25길 10-8 구립샛별어린이집(상도4동 236-24),,생활방범,3,,,,,02-820-2906,37.499179,126.938968,2020-03-24,서울특별시 동작구 상도동 236-31,서울특별시 동작구 성대로25길 10-8
278,서울특별시동작구청,서울특별시 동작구 성대로10나길 6 성대경로당 인근(상도4동 269-13),,생활방범,3,,,,,02-820-2906,37.497119,126.934927,2020-03-24,서울특별시 동작구 상도동 269-2,서울특별시 동작구 성대로10길 17
279,서울특별시동작구청,서울특별시 동작구 대방동길 77 앞 삼거리(대방동 376-1),,생활방범,3,,,,,02-820-2906,37.505018,126.924775,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동길 80
280,서울특별시동작구청,서울특별시 동작구 등용로8가길 11 골목길(대방동 13-50),,생활방범,3,,,,,02-820-2906,37.506328,126.934142,2020-03-24,서울특별시 동작구 대방동 13-14,서울특별시 동작구 등용로8가길 12
281,서울특별시동작구청,서울특별시 동작구 여의대방로24사길 8 앞(대방동 404-15),,생활방범,3,,,,,02-820-2906,37.499062,126.925253,2020-03-24,서울특별시 동작구 대방동 466-11,서울특별시 동작구 여의대방로24다길 75
282,서울특별시동작구청,서울특별시 동작구 서울특별시 동작구 신대방길 88 새마을금고앞(신대방1동 602-15),,생활방범,3,,,,,02-820-2906,37.489617,126.909452,2020-03-24,서울특별시 동작구 신대방동 588-18,서울특별시 동작구 신대방길 89
283,서울특별시동작구청,서울특별시 동작구 신대방16가길 18 향나무빌라앞(신대방1동 599-24),,생활방범,3,,,,,02-820-2906,37.490321,126.910814,2020-03-24,서울특별시 동작구 신대방동 599-15,서울특별시 동작구 신대방16가길 22
284,서울특별시동작구청,서울특별시 동작구 신대방18길 1 장시회관 앞(신대방1동 591-57),,생활방범,4,,,,,02-820-2906,37.490055,126.90881,2020-03-24,서울특별시 동작구 신대방동 591-57,서울특별시 동작구 신대방18길 2
285,서울특별시동작구청,서울특별시 동작구 신대방14가길 23 대천교회 앞(신대방1동 631-4),,생활방범,3,,,,,02-820-2906,37.490071,126.912864,2020-03-24,서울특별시 동작구 신대방동 632-53,서울특별시 동작구 신대방14가길 23
286,서울특별시동작구청,서울특별시 동작구 여의대방로22길 44 보라매어린이집(신대방2동 364-18),,생활방범,3,,,,,02-820-2906,37.497688,126.922301,2020-03-24,서울특별시 동작구 신대방동 378-10,서울특별시 동작구 여의대방로22길 40
287,서울특별시동작구청,서울특별시 동작구 보라매로9라길 10(신대방2동 344-165),,생활방범,3,,,,,02-820-2906,37.494671,126.925682,2020-03-24,서울특별시 동작구 신대방동 344-165,서울특별시 동작구 보라매로9라길 12
288,서울특별시동작구청,서울특별시 동작구 여의대방로22길 78(신대방2동 361-55),,생활방범,3,,,,,02-820-2906,37.497733,126.923779,2020-03-24,서울특별시 동작구 신대방동 378-10,서울특별시 동작구 여의대방로22길 74
289,서울특별시동작구청,서울특별시 동작구 상도로47바길41(상도동 54-34) 앞 삼거리 상도펠리스,,생활방범,3,,,,,02-820-2906,37.503736,126.953605,2020-03-24,서울특별시 동작구 상도동 460,서울특별시 동작구 상도로47바길 41
290,서울특별시동작구청,서울특별시 동작구 상도로68길 10(상도동 498-3,,생활방범,3,,,,,02-820-2906,37.493657,126.955347,2020-03-24,서울특별시 동작구 상도동 121-101,서울특별시 동작구 상도로68길 5
291,서울특별시동작구청,서울특별시 동작구 상도로45길 81(상도1동 326-2),,생활방범,3,,,,,02-820-2906,37.50263,126.952966,2020-03-24,서울특별시 동작구 상도1동 326-15,서울특별시 동작구 상도로45길 77
292,서울특별시동작구청,서울특별시 동작구 상도로61길 44(상도동 504-2),,생활방범,4,,,,,02-820-2906,37.494666,126.957619,2020-03-24,서울특별시 동작구 상도동 504,서울특별시 동작구 상도로61가길 2
293,서울특별시동작구청,서울특별시 동작구 만양로2길 46(상도동 16-18) 오른쪽 전주,,생활방범,3,,,,,02-820-2906,37.506576,126.949675,2020-03-24,서울특별시 동작구 상도동 414-2,서울특별시 동작구 만양로2길 46
294,서울특별시동작구청,서울특별시 동작구 상도로13가길 6-2(상도동 328-1),,생활방범,3,,,,,02-820-2906,37.500503,126.931222,2020-03-24,서울특별시 동작구 상도동 337-1,서울특별시 동작구 상도로13가길 6-2
295,서울특별시동작구청,서울특별시 동작구 성대로19길 23(상도동 244-369) 장안골든빌라앞삼거리,,생활방범,3,,,,,02-820-2906,37.499071,126.936423,2020-03-24,서울특별시 동작구 상도동 244-305,서울특별시 동작구 성대로19길 23
296,서울특별시동작구청,서울특별시 동작구 흑석로6길 16-1(흑석동 207-18) 사거리 전신주옆,,생활방범,4,,,,,02-820-2906,37.50574,126.956671,2020-03-24,서울특별시 동작구 흑석동 221,서울특별시 동작구 흑석로6길 23
297,서울특별시동작구청,서울특별시 동작구 서달로13길 11-1 연흥여인숙 골목,,생활방범,3,,,,,02-820-2906,37.508202,126.962202,2020-03-24,서울특별시 동작구 흑석동 102-9,서울특별시 동작구 서달로13길 9
298,서울특별시동작구청,서울특별시 동작구 서달로10라길 17(흑석동 64-43),,생활방범,4,,,,,02-820-2906,37.503354,126.964189,2020-03-24,서울특별시 동작구 흑석동 64-56,서울특별시 동작구 서달로10라길 21
299,서울특별시동작구청,서울특별시 동작구 서달로4가길 19-2(흑석동 79-230),,생활방범,3,,,,,02-820-2906,37.506736,126.960103,2020-03-24,서울특별시 동작구 흑석동 224-4,서울특별시 동작구 흑석로8길 19
300,서울특별시동작구청,서울특별시 동작구 남부순환로271길 65(사당동 1033-14) 오거리,,생활방범,5,,,,,02-820-2906,37.479497,126.979406,2020-03-24,서울특별시 동작구 사당동 1033-14,서울특별시 동작구 남부순환로271길 65
301,서울특별시동작구청,서울특별시 동작구 동작대로11길104(사당동 319-44)오거리,,생활방범,5,,,,,02-820-2906,37.481499,126.975679,2020-03-24,서울특별시 동작구 사당동 732-2,서울특별시 동작구 동작대로11길 104
302,서울특별시동작구청,서울특별시 동작구 남부순환로269길 87(사당동 435-20),,생활방범,4,,,,,02-820-2906,37.479149,126.9749,2020-03-24,서울특별시 동작구 사당동 438-1,서울특별시 동작구 남부순환로269길 87
303,서울특별시동작구청,서울특별시 동작구 남부순환로271가길 7(사당동 1039-45),,생활방범,3,,,,,02-820-2906,37.477791,126.979548,2020-03-24,서울특별시 동작구 사당동 1104,서울특별시 동작구 남부순환로271가길 8
304,서울특별시동작구청,서울특별시 동작구 남부순환로267길 13(사당동 419-114),,생활방범,4,,,,,02-820-2906,37.477572,126.976136,2020-03-24,서울특별시 동작구 사당동 419-158,서울특별시 동작구 남부순환로267길 13
305,서울특별시동작구청,서울특별시 동작구 동작대로41길 7(동작동 102-60)하랑숲유치원,,생활방범,3,,,,,02-820-2906,37.495837,126.981921,2020-03-24,서울특별시 동작구 동작동 102-17,서울특별시 동작구 동작대로41길 4
306,서울특별시동작구청,서울특별시 동작구 동작대로35가길 3(사당동 72-15),,생활방범,3,,,,,02-820-2906,37.490564,126.981049,2020-03-24,서울특별시 동작구 사당동 73-6,서울특별시 동작구 동작대로33나길 19
307,서울특별시동작구청,서울특별시 동작구 동작대로27라길 12(사당동 141-5),,생활방범,3,,,,,02-820-2906,37.486061,126.9795,2020-03-24,서울특별시 동작구 사당동 141-22,서울특별시 동작구 사당로29가길 20
308,서울특별시동작구청,서울특별시 동작구 사당로27길 225(사당동178-48),,생활방범,3,,,,,02-820-2906,37.491784,126.970536,2020-03-24,서울특별시 동작구 사당동 산 21-15,서울특별시 동작구 사당로27길 224
309,서울특별시동작구청,서울특별시 동작구 사당로9가길 58 경남아그네스빌(사당동 209-16),,생활방범,3,,,,,02-820-2906,37.487375,126.968233,2020-03-24,서울특별시 동작구 사당동 209-16,서울특별시 동작구 사당로9가길 55
310,서울특별시동작구청,서울특별시 동작구 사당로23길 278(사당동 180-1) 남묘주차장앞,,생활방범,3,,,,,02-820-2906,37.492846,126.967497,2020-03-24,서울특별시 동작구 사당동 180-5,서울특별시 동작구 사당로23아길 73
311,서울특별시동작구청,서울특별시 동작구 사당로18길 9(사당동318-19)앞삼거리전신주옆,,생활방범,3,,,,,02-820-2906,37.482706,126.974581,2020-03-24,서울특별시 동작구 사당동 318-122,서울특별시 동작구 동작대로15길 125
312,서울특별시동작구청,서울특별시 동작구 남부순환로257길 42 남성중학교,,생활방범,3,,,,,02-820-2906,37.478163,126.972464,2020-03-24,서울특별시 동작구 사당동 304-45,서울특별시 동작구 남부순환로269길 169
313,서울특별시동작구청,서울특별시 동작구 사당로16아길 59,,생활방범,4,,,,,02-820-2906,37.480995,126.968574,2020-03-24,서울특별시 동작구 사당동 284-34,서울특별시 동작구 사당로16아길 59
314,서울특별시동작구청,서울특별시 동작구 사당로2길 40 장은해그린아파트,,생활방범,3,,,,,02-820-2906,37.491464,126.963371,2020-03-24,서울특별시 동작구 사당동 708-537,서울특별시 동작구 사당로2라길 37
315,서울특별시동작구청,서울특별시 동작구 사당로10길 93(사당동 239-7),,생활방범,3,,,,,02-820-2906,37.482142,126.967531,2020-03-24,서울특별시 동작구 사당동 239-7,서울특별시 동작구 사당로10길 87
316,서울특별시동작구청,서울특별시 동작구 사당로2차길 15-9(사당동 202-2) ,,생활방범,4,,,,,02-820-2906,37.487781,126.965904,2020-03-24,서울특별시 동작구 사당동 202-33,서울특별시 동작구 사당로2차길 15-11
317,서울특별시동작구청,서울특별시 동작구 여의대방로22가길 25-1(신대방2동 365-1),,생활방범,3,,,,,02-820-2906,37.496829,126.920797,2020-03-24,서울특별시 동작구 신대방동 365-1,서울특별시 동작구 여의대방로22가길 27
318,서울특별시동작구청,서울특별시 동작구 여의대방로22바길 36(신대방2동 360-81),,생활방범,3,,,,,02-820-2906,37.49628,126.923564,2020-03-24,서울특별시 동작구 신대방동 360-90,서울특별시 동작구 여의대방로22바길 34
319,서울특별시동작구청,서울특별시 동작구 만양로14아길 7(노량진1동 204-1),,생활방범,4,,,,,02-820-2906,37.511964,126.947494,2020-03-24,서울특별시 동작구 노량진동 205-53,서울특별시 동작구 만양로14사길 9
320,서울특별시동작구청,서울특별시 동작구 장승배기로21길18(노량진2동 305-16),,생활방범,4,,,,,02-820-2906,37.5090167,126.939125,2020-03-24,서울특별시 동작구 노량진동 307-42,서울특별시 동작구 장승배기로21길 13
321,서울특별시동작구청,서울특별시 동작구 상도로22길 9(상도2동 184-171),,생활방범,4,,,,,02-820-2906,37.502951,126.936497,2020-03-24,서울특별시 동작구 상도동 195-52,서울특별시 동작구 상도로22길 5
322,서울특별시동작구청,서울특별시 동작구 국사봉10길 72-4(상도3동 301-55),,생활방범,4,,,,,02-820-2906,37.493412,126.932411,2020-03-24,서울특별시 동작구 상도동 301-66,서울특별시 동작구 국사봉10길 74
323,서울특별시동작구청,서울특별시 동작구 성대로11가길 16(상도4동 264-241),,생활방범,4,,,,,02-820-2906,37.497827,126.936121,2020-03-24,서울특별시 동작구 상도동 264-229,서울특별시 동작구 성대로11가길 21
324,서울특별시동작구청,서울특별시 동작구 흑석로9길 41(흑석동 199-6),,생활방범,4,,,,,02-820-2906,37.508005,126.958014,2020-03-24,서울특별시 동작구 흑석동 199-21,서울특별시 동작구 흑석로9길 39
325,서울특별시동작구청,서울특별시 동작구 현충로10길 56(흑석동 292),,생활방범,4,,,,,02-820-2906,37.504517,126.967404,2020-03-24,서울특별시 동작구 흑석동 264-27,서울특별시 동작구 현충로10길 56
326,서울특별시동작구청,서울특별시 동작구 동작대로21길 16(사당1동 1006-12),,생활방범,5,,,,,02-820-2906,37.483805,126.980926,2020-03-24,서울특별시 동작구 사당동 1090,서울특별시 동작구 사당로30길 24
327,서울특별시동작구청,서울특별시 동작구 동작대로9다길 23(사당1동 1025-14),,생활방범,5,,,,,02-820-2906,37.479556,126.977302,2020-03-24,서울특별시 동작구 사당동 1099,서울특별시 동작구 사당로22길 87
328,서울특별시동작구청,서울특별시 동작구 남부순환로269길 27(사당1동 1046-25),,생활방범,4,,,,,02-820-2906,37.4778,126.977614,2020-03-24,서울특별시 동작구 사당동 1105,서울특별시 동작구 남부순환로269길 27
329,서울특별시동작구청,서울특별시 동작구 동작대로29다길 7-5(사당2동 91-158),,생활방범,4,,,,,02-820-2906,37.488634,126.980217,2020-03-24,서울특별시 동작구 사당동 91-133,서울특별시 동작구 동작대로29다길 7-1
330,서울특별시동작구청,서울특별시 동작구 동작대로33바길 41(사당2동 59-4),,생활방범,4,,,,,02-820-2906,37.491923,126.977129,2020-03-24,서울특별시 동작구 사당동 64-28,서울특별시 동작구 동작대로33바길 37
331,서울특별시동작구청,서울특별시 동작구 사당로29가길 31-1(사당3동 141-66),,생활방범,4,,,,,02-820-2906,37.486484,126.9792,2020-03-24,서울특별시 동작구 사당동 141-31,서울특별시 동작구 사당로29나길 28
332,서울특별시동작구청,서울특별시 동작구 사당로16길 30(사당동 274-24),,생활방범,4,,,,,02-820-2906,37.482242,126.972893,2020-03-24,서울특별시 동작구 사당동 708-529,서울특별시 동작구 사당로16길 34
333,서울특별시동작구청,서울특별시 동작구 사당로10가길 22(사당5동 241-42),,생활방범,3,,,,,02-820-2906,37.482603,126.967853,2020-03-24,서울특별시 동작구 사당동 241-1,서울특별시 동작구 사당로10길 78
334,서울특별시동작구청,서울특별시 동작구 보라매로15길 16(신대방2동 360-137),,생활방범,3,,,,,02-820-2906,37.497172,126.926814,2020-03-24,서울특별시 동작구 신대방동 344-250,서울특별시 동작구 보라매로15길 18
335,서울특별시동작구청,서울특별시 동작구 성대로6가길 71(상도3동 290-55),,생활방범,3,,,,,02-820-2906,37.49622,126.934164,2020-03-24,서울특별시 동작구 상도동 290-71,서울특별시 동작구 성대로6가길 71
336,서울특별시동작구청,서울특별시 동작구 성대로16길 16(상도4동 264-151),,생활방범,4,,,,,02-820-2906,37.497497,126.936865,2020-03-24,서울특별시 동작구 상도동 264-99,서울특별시 동작구 성대로16길 16
337,서울특별시동작구청,서울특별시 동작구 노량진로14길 8(노량진동 58-1),,생활방범,4,,,,,02-820-2906,37.513063,126.942066,2020-03-24,서울특별시 동작구 노량진동 58-39,서울특별시 동작구 노량진로14길 9
338,서울특별시동작구청,서울특별시 동작구 노량진로8나길 15(노량진동 258-4),,생활방범,3,,,,,02-820-2906,37.511822,126.937035,2020-03-24,서울특별시 동작구 노량진동 258-4,서울특별시 동작구 노량진로8나길 16
339,서울특별시동작구청,서울특별시 동작구 상도로47사길 4(상도동 53-8),,생활방범,4,,,,,02-820-2906,37.50329,126.95339,2020-03-24,서울특별시 동작구 상도동 53-1,서울특별시 동작구 상도로47바길 28
340,서울특별시동작구청,서울특별시 동작구 상도로 162(상도동 185-1),,생활방범,4,,,,,02-820-2906,37.503677,126.93725,2020-03-24,서울특별시 동작구 상도동 183-2,서울특별시 동작구 상도로 162
341,서울특별시동작구청,서울특별시 동작구 상도로12길 5(상도동 324-23),,생활방범,4,,,,,02-820-2906,37.499398,126.929952,2020-03-24,서울특별시 동작구 상도동 320-14,서울특별시 동작구 상도로12길 7
342,서울특별시동작구청,서울특별시 동작구 서달로14나길 24-5(흑석동 54-161),,생활방범,4,,,,,02-820-2906,37.507259,126.962844,2020-03-24,서울특별시 동작구 흑석동 54-161,서울특별시 동작구 서달로14나길 24-5
343,서울특별시동작구청,서울특별시 동작구 남부순환로269길 48(사당동 419-121),,생활방범,5,,,,,02-820-2906,37.478254,126.976625,2020-03-24,서울특별시 동작구 사당동 419-158,서울특별시 동작구 남부순환로269길 51
344,서울특별시동작구청,서울특별시 동작구 동작대로27가길 45(사당동 147-75),,생활방범,4,,,,,02-820-2906,37.485534,126.981091,2020-03-24,서울특별시 동작구 사당동 147-75,서울특별시 동작구 동작대로27가길 45
345,서울특별시동작구청,서울특별시 동작구 사당로17나길 8(사당동 257-22),,생활방범,4,,,,,02-820-2906,37.484186,126.973154,2020-03-24,서울특별시 동작구 사당동 257-28,서울특별시 동작구 사당로17나길 8
346,서울특별시동작구청,서울특별시 동작구 사당로16가길 56(사당동 249-38),,생활방범,5,,,,,02-820-2906,37.483839,126.970505,2020-03-24,서울특별시 동작구 사당동 249-34,서울특별시 동작구 사당로16가길 56
347,서울특별시동작구청,서울특별시 동작구 사당로16다길 92(사당동 231-12),,생활방범,4,,,,,02-820-2906,37.484348,126.96853,2020-03-24,서울특별시 동작구 사당동 231-12,서울특별시 동작구 사당로16다길 89
348,서울특별시동작구청,서울특별시 동작구 대방동길 15-1(대방동 391-549),,생활방범,4,,,,,02-820-2906,37.501014,126.927511,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동길 15-1
349,서울특별시동작구청,서울특별시 동작구 성대로5길 12(상도동 251-8),,생활방범,4,,,,,02-820-2906,37.499673,126.933764,2020-03-24,서울특별시 동작구 상도동 251-17,서울특별시 동작구 성대로5길 12
350,서울특별시동작구청,서울특별시 동작구 신대방길 32(신대방동 617-9),,생활방범,4,,,,,02-820-2906,37.488065,126.91077,2020-03-24,서울특별시 동작구 신대방동 701-1,서울특별시 동작구 신대방길 33
351,서울특별시동작구청,서울특별시 동작구 장승배기로94(노량진동 310-150),,생활방범,4,,,,,02-820-2906,37.506076,126.940411,2020-03-24,서울특별시 동작구 노량진동 329-3,서울특별시 동작구 만양로3길 78
352,서울특별시동작구청,서울특별시 동작구 장승배기로27길27(노량진동 242-11),,생활방범,4,,,,,02-820-2906,37.511219,126.939273,2020-03-24,서울특별시 동작구 노량진동 242-5,서울특별시 동작구 장승배기로27길 29
353,서울특별시동작구청,서울특별시 동작구 상도로37길 7(상도1동 668),,생활방범,4,,,,,02-820-2906,37.502657,126.948749,2020-03-24,서울특별시 동작구 상도1동 765,서울특별시 동작구 상도로37길 8
354,서울특별시동작구청,서울특별시 동작구 상도로13라길22(상도동 335-5),,생활방범,3,,,,,02-820-2906,37.502854,126.930206,2020-03-24,서울특별시 동작구 상도동 335-11,서울특별시 동작구 대방동6길 43
355,서울특별시동작구청,서울특별시 동작구 상도로15길54(상도동 357-15),,생활방범,4,,,,,02-820-2906,37.502821,126.93455,2020-03-24,서울특별시 동작구 상도동 357-4,서울특별시 동작구 상도로15길 52
356,서울특별시동작구청,서울특별시 동작구 성대로12길57(상도동 279-47),,생활방범,5,,,,,02-820-2906,37.49539,126.937463,2020-03-24,서울특별시 동작구 상도동 279-463,서울특별시 동작구 성대로12길 66
