,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분, 카메라대수 ,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도 ,경도,데이터기준일자,지번주소,도로명주소,법정동
342,서울특별시동작구청,서울특별시 동작구 남부순환로269길 48(사당동 419-121),,생활방범,5,,,,,02-820-2906,37.478254,126.976625,2020-03-24,서울특별시 동작구 사당동 419-158,서울특별시 동작구 남부순환로269길 51,사당동
343,서울특별시동작구청,서울특별시 동작구 동작대로27가길 45(사당동 147-75),,생활방범,4,,,,,02-820-2906,37.485534,126.98109099999999,2020-03-24,서울특별시 동작구 사당동 147-75,서울특별시 동작구 동작대로27가길 45,사당동
344,서울특별시동작구청,서울특별시 동작구 사당로17나길 8(사당동 257-22),,생활방범,4,,,,,02-820-2906,37.484186,126.97315400000001,2020-03-24,서울특별시 동작구 사당동 257-28,서울특별시 동작구 사당로17나길 8,사당동
345,서울특별시동작구청,서울특별시 동작구 사당로16가길 56(사당동 249-38),,생활방범,5,,,,,02-820-2906,37.483839,126.970505,2020-03-24,서울특별시 동작구 사당동 249-34,서울특별시 동작구 사당로16가길 56,사당동
346,서울특별시동작구청,서울특별시 동작구 사당로16다길 92(사당동 231-12),,생활방범,4,,,,,02-820-2906,37.484348,126.96853,2020-03-24,서울특별시 동작구 사당동 231-12,서울특별시 동작구 사당로16다길 89,사당동
347,서울특별시동작구청,서울특별시 동작구 대방동길 15-1(대방동 391-549),,생활방범,4,,,,,02-820-2906,37.501014,126.92751100000001,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동길 15-1,대방동
348,서울특별시동작구청,서울특별시 동작구 성대로5길 12(상도동 251-8),,생활방범,4,,,,,02-820-2906,37.499673,126.933764,2020-03-24,서울특별시 동작구 상도동 251-17,서울특별시 동작구 성대로5길 12,상도동
349,서울특별시동작구청,서울특별시 동작구 신대방길 32(신대방동 617-9),,생활방범,4,,,,,02-820-2906,37.488065,126.91077,2020-03-24,서울특별시 동작구 신대방동 701-1,서울특별시 동작구 신대방길 33,신대방동
350,서울특별시동작구청,서울특별시 동작구 장승배기로94(노량진동 310-150),,생활방범,4,,,,,02-820-2906,37.506076,126.94041100000001,2020-03-24,서울특별시 동작구 노량진동 329-3,서울특별시 동작구 만양로3길 78,노량진동
351,서울특별시동작구청,서울특별시 동작구 장승배기로27길27(노량진동 242-11),,생활방범,4,,,,,02-820-2906,37.511219,126.939273,2020-03-24,서울특별시 동작구 노량진동 242-5,서울특별시 동작구 장승배기로27길 29,노량진동
352,서울특별시동작구청,서울특별시 동작구 상도로37길 7(상도1동 668),,생활방범,4,,,,,02-820-2906,37.502657,126.94874899999999,2020-03-24,서울특별시 동작구 상도1동 765,서울특별시 동작구 상도로37길 8,상도1동
353,서울특별시동작구청,서울특별시 동작구 상도로13라길22(상도동 335-5),,생활방범,3,,,,,02-820-2906,37.502854,126.93020600000001,2020-03-24,서울특별시 동작구 상도동 335-11,서울특별시 동작구 대방동6길 43,상도동
354,서울특별시동작구청,서울특별시 동작구 상도로15길54(상도동 357-15),,생활방범,4,,,,,02-820-2906,37.502821000000004,126.93455,2020-03-24,서울특별시 동작구 상도동 357-4,서울특별시 동작구 상도로15길 52,상도동
355,서울특별시동작구청,서울특별시 동작구 성대로12길57(상도동 279-47),,생활방범,5,,,,,02-820-2906,37.49539,126.937463,2020-03-24,서울특별시 동작구 상도동 279-463,서울특별시 동작구 성대로12길 66,상도동
356,서울특별시동작구청,서울특별시 동작구 서달로13길5-30(흑석동 102-30),,생활방범,3,,,,,02-820-2906,37.507692999999996,126.96168999999999,2020-03-24,서울특별시 동작구 흑석동 102-9,서울특별시 동작구 서달로13길 5-30,흑석동
357,서울특별시동작구청,서울특별시 동작구 장승배기로17길 31(노량진동 315-13),,생활방범,4,,,,,02-820-2906,37.506475,126.93816299999999,2020-03-24,서울특별시 동작구 노량진동 315-135,서울특별시 동작구 장승배기로17길 32,노량진동
358,서울특별시동작구청,서울특별시 동작구 남부순환로255길 7(사당동 1052-1),,생활방범,4,,,,,02-820-2906,37.476259000000006,126.97112299999999,2020-03-24,서울특별시 동작구 사당동 1111,서울특별시 동작구 남부순환로255길 7,사당동
359,서울특별시동작구청,서울특별시 동작구 동작대로33가길 5(사당동 83-2),,생활방범,5,,,,,02-820-2906,37.489482,126.981733,2020-03-24,서울특별시 동작구 사당동 88-6,서울특별시 동작구 동작대로33길 7,사당동
360,서울특별시동작구청,서울특별시 동작구 여의대방로26길54(대방동 411-29),,생활방범,4,,,,,02-820-2906,37.499218,126.923754,2020-03-24,서울특별시 동작구 대방동 411-35,서울특별시 동작구 여의대방로26길 60,대방동
361,서울특별시동작구청,서울특별시 동작구 신대방길62(신대방동 604-15),,생활방범,4,,,,,02-820-2906,37.488652,126.90966999999999,2020-03-24,서울특별시 동작구 신대방동 602-3,서울특별시 동작구 신대방길 61,신대방동
362,서울특별시동작구청,서울특별시 동작구 성대로 1길 26,,생활방범,4,,,,,02-820-2906,37.501576,126.93446200000001,2020-03-24,서울특별시 동작구 상도동 188-42,서울특별시 동작구 성대로1길 24,상도동
363,서울특별시동작구청,서울특별시 동작구 성대로 21다길 34,,생활방범,3,,,,,02-820-2906,37.500714,126.934924,2020-03-24,서울특별시 동작구 상도동 239-66,서울특별시 동작구 성대로29길 117,상도동
364,서울특별시동작구청,서울특별시 동작구 성대로 17길 52(도화공원 인근),,생활방범,4,,,,,02-820-2906,37.500158,126.93515900000001,2020-03-24,서울특별시 동작구 상도동 244-181,서울특별시 동작구 성대로17길 61,상도동
365,서울특별시동작구청,서울특별시 동작구 성대로 11길 22,,생활방범,4,,,,,02-820-2906,37.498461999999996,126.93486200000001,2020-03-24,서울특별시 동작구 상도동 259-4,서울특별시 동작구 성대로11길 22,상도동
366,서울특별시동작구청,서울특별시 동작구 성대로 37길 27,,생활방범,4,,,,,02-820-2906,37.500382,126.939761,2020-03-24,서울특별시 동작구 상도동 202-225,서울특별시 동작구 성대로37길 27,상도동
367,서울특별시동작구청,서울특별시 동작구 양녕로 25길 52-18,,생활방범,4,,,,,02-820-2906,37.496874,126.94073300000001,2020-03-24,서울특별시 동작구 상도동 210-336,서울특별시 동작구 양녕로23길 52-18,상도동
368,서울특별시동작구청,서울특별시 동작구 양녕로 25가길 23,,생활방범,4,,,,,02-820-2906,37.498886,126.942298,2020-03-24,서울특별시 동작구 상도동 210-94,서울특별시 동작구 양녕로25가길 19,상도동
369,서울특별시동작구청,서울특별시 동작구 양녕로 26길 68,,생활방범,5,,,,,02-820-2906,37.495546999999995,126.943389,2020-03-24,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로26길 68,상도동
370,서울특별시동작구청,서울특별시 동작구 성대로 29길 10,,생활방범,3,,,,,02-820-2906,37.499455,126.93985500000001,2020-03-24,서울특별시 동작구 상도동 202-253,서울특별시 동작구 성대로29길 10,상도동
371,서울특별시동작구청,서울특별시 동작구 양녕로 22바길 37,,생활방범,4,,,,,02-820-2906,37.496590000000005,126.94703999999999,2020-03-24,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로22바길 37,상도동
372,서울특별시동작구청,서울특별시 동작구 장승배기로10가길 65(상도2동 175-29),,생활방범,4,,,,,02-820-2906,37.501938,126.94108600000001,2020-03-24,서울특별시 동작구 상도동 521-2,서울특별시 동작구 장승배기로10가길 60,상도동
373,서울특별시동작구청,서울특별시 동작구 흑석로11길 7(흑석동 188-14),,생활방범,4,,,,,02-820-2906,37.50795,126.960205,2020-03-24,서울특별시 동작구 흑석동 188-14,서울특별시 동작구 흑석로11길 7,흑석동
374,서울특별시동작구청,서울특별시 동작구 신대방16길 35(신대방동 587-4),,생활방범,4,,,,,02-820-2906,37.491031,126.908983,2020-03-24,서울특별시 동작구 신대방동 586-4,서울특별시 동작구 신대방16길 36,신대방동
375,서울특별시동작구청,서울특별시 동작구 여의대방로22바길 15(신대방1동 360-83),,생활방범,4,,,,,02-820-2906,37.496828,126.923147,2020-03-24,서울특별시 동작구 신대방동 360-83,서울특별시 동작구 여의대방로22바길 15,신대방동
376,서울특별시동작구청,서울특별시 동작구 만양로18길 27(노량진1동 148-53),,생활방범,3,,,,,02-820-2906,37.512963,126.94584499999999,2020-03-24,서울특별시 동작구 노량진동 148-41,서울특별시 동작구 만양로18길 27,노량진동
377,서울특별시동작구청,서울특별시 동작구 노량진로10길 75(노량진2동 249-61),,생활방범,4,,,,,02-820-2906,37.509969,126.93801299999998,2020-03-24,서울특별시 동작구 노량진동 249-132,서울특별시 동작구 노량진로10길 79,노량진동
378,서울특별시동작구청,서울특별시 동작구 상도로 348(상도1동 475),,생활방범,5,,,,,02-820-2906,37.49729,126.952246,2020-03-24,서울특별시 동작구 상도동 531-5,서울특별시 동작구 상도로 348,상도동
379,서울특별시동작구청,서울특별시 동작구 상도로13길 2(상도3동 327-13),,생활방범,4,,,,,02-820-2906,37.499981,126.930574,2020-03-24,서울특별시 동작구 상도동 320-3,서울특별시 동작구 상도로13길 2,상도동
380,서울특별시동작구청,서울특별시 동작구 흑석로7길 25(흑석동 203-7),,생활방범,4,,,,,02-820-2906,37.507791,126.95745600000001,2020-03-24,서울특별시 동작구 흑석동 221-1,서울특별시 동작구 흑석로7길 25,흑석동
381,서울특별시동작구청,서울특별시 동작구 동작대로 9나길 17(사당1동 1034-11),,생활방범,4,,,,,02-820-2906,37.479316,126.978043,2020-03-24,서울특별시 동작구 사당동 1034-11,서울특별시 동작구 동작대로9나길 17,사당동
382,서울특별시동작구청,서울특별시 동작구 동작대로33라길 14(사당2동 91-57,,생활방범,6,,,,,02-820-2906,37.489893,126.97950800000001,2020-03-24,서울특별시 동작구 사당동 91-33,서울특별시 동작구 동작대로33라길 14,사당동
383,서울특별시동작구청,서울특별시 동작구 보라매로 110(대방동 406-8),,생활방범,4,,,,,02-820-2906,37.498858,126.928556,2020-03-24,서울특별시 동작구 신대방동 355-26,서울특별시 동작구 국사봉길 4,신대방동
384,서울특별시동작구청,서울특별시 동작구 신대방16가길 44(신대방1동 599-32),,생활방범,3,,,,,02-820-2906,37.490214,126.91193999999999,2020-03-24,서울특별시 동작구 신대방동 599-32,서울특별시 동작구 신대방16가길 44,신대방동
385,서울특별시동작구청,서울특별시 동작구 대림로 19(신대방1동 693-15),,생활방범,4,,,,,02-820-2906,37.487114,126.911346,2020-03-24,서울특별시 동작구 신대방동 700-4,서울특별시 동작구 대림로 16-1,신대방동
386,서울특별시동작구청,서울특별시 동작구 만양로16길 23(노량진동 119-168),,생활방범,3,,,,,02-820-2906,37.51202,126.944927,2020-03-24,서울특별시 동작구 노량진동 119-168,서울특별시 동작구 만양로16길 23,노량진동
387,서울특별시동작구청,서울특별시 동작구 양녕로23길 125(상도3동 279-451),,생활방범,5,,,,,02-820-2906,37.494877,126.936618,2020-03-24,서울특별시 동작구 상도동 279-451,서울특별시 동작구 성대로6사길 2,상도동
388,서울특별시동작구청,서울특별시 동작구 성대로1길 16(상도4동 246-2),,생활방범,3,,,,,02-820-2906,37.501124,126.93418500000001,2020-03-24,서울특별시 동작구 상도동 242-74,서울특별시 동작구 성대로1길 18,상도동
389,서울특별시동작구청,서울특별시 동작구 흑석로6길 50(흑석동 211-9),,생활방범,4,,,,,02-820-2906,37.505655,126.95533999999999,2020-03-24,서울특별시 동작구 흑석동 211-12,서울특별시 동작구 흑석로6길 50,흑석동
390,서울특별시동작구청,서울특별시 동작구 동작대로 129(사당2동 86-9),,생활방범,4,,,,,02-820-2906,37.488151,126.982041,2020-03-24,서울특별시 동작구 사당동 708-659,서울특별시 동작구 동작대로 129,사당동
391,서울특별시동작구청,서울특별시 동작구 사당로25길 12(사당3동 156-18),,생활방범,3,,,,,02-820-2906,37.484671999999996,126.97761399999999,2020-03-24,서울특별시 동작구 사당동 156-18,서울특별시 동작구 사당로25길 12,사당동
392,서울특별시동작구청,서울특별시 동작구 여의대방로36길 25(대방동 383-1),,생활방범,5,,,,,02-820-2906,37.505568,126.924275,2020-03-24,서울특별시 동작구 대방동 466-56,서울특별시 동작구 여의대방로36길 25,대방동
393,서울특별시동작구청,서울특별시 동작구 등용로 10나길 26(대방동 44-121),,생활방범,3,,,,,02-820-2906,37.510771999999996,126.934698,2020-03-24,서울특별시 동작구 노량진동 273-48,서울특별시 동작구 등용로4길 121,노량진동
394,서울특별시동작구청,서울특별시 동작구 여의대방로2길 31(신대방1동 492-182),,생활방범,3,,,,,02-820-2906,37.493633,126.91344199999999,2020-03-24,서울특별시 동작구 신대방동 707,서울특별시 동작구 여의대방로2길 31,신대방동
395,서울특별시동작구청,서울특별시 동작구 상도로41가길 16(상도1동 659),,생활방범,3,,,,,02-820-2906,37.503346,126.950672,2020-03-24,서울특별시 동작구 상도1동 656-1,서울특별시 동작구 상도로41라길 6,상도1동
396,서울특별시동작구청,서울특별시 동작구 장승배기로9다길 11(상도동 184-104),,생활방범,4,,,,,02-820-2906,37.502214,126.938419,2020-03-24,서울특별시 동작구 상도동 196-13,서울특별시 동작구 장승배기로9다길 15,상도동
397,서울특별시동작구청,서울특별시 동작구 만양로16길 23(상도3동 335-99),,생활방범,2,,,,,02-820-2906,37.501278000000006,126.92969199999999,2020-03-24,서울특별시 동작구 상도동 335-99,서울특별시 동작구 상도로13나길 14,상도동
398,서울특별시동작구청,서울특별시 동작구 국사봉1라길 4(상도3동 377-1),,생활방범,4,,,,,02-820-2906,37.494271000000005,126.93555,2020-03-24,서울특별시 동작구 상도동 377-1,서울특별시 동작구 국사봉1길 204,상도동
399,서울특별시동작구청,서울특별시 동작구 현충로14나길 10(흑석동 279-3),,생활방범,2,,,,,02-820-2906,37.504872999999996,126.97008000000001,2020-03-24,서울특별시 동작구 흑석동 277-9,서울특별시 동작구 현충로14나길 10,흑석동
400,서울특별시동작구청,서울특별시 동작구 동작대로33바길 20(사당2동 64-85),,생활방범,2,,,,,02-820-2906,37.491586,126.97795500000001,2020-03-24,서울특별시 동작구 사당동 64-85,서울특별시 동작구 동작대로33바길 19,사당동
401,서울특별시동작구청,서울특별시 동작구 사당로16길 156(사당4동 303-52),,생활방범,4,,,,,02-820-2906,37.477844,126.96941100000001,2020-03-24,서울특별시 동작구 사당동 303-172,서울특별시 동작구 사당로16길 156,사당동
402,서울특별시동작구청,서울특별시 동작구 사당로10길 28(사당5동 245-1),,생활방범,3,,,,,02-820-2906,37.483996000000005,126.96929899999999,2020-03-24,서울특별시 동작구 사당동 245-1,서울특별시 동작구 사당로10길 28,사당동
403,서울특별시동작구청,서울특별시 동작구 대방동2길 43(대방동 392-19),,생활방범,3,,,,,02-820-2906,37.496839,126.93658700000002,2020-03-24,서울특별시 동작구 상도동 279-17,서울특별시 동작구 성대로12가길 6,상도동
404,서울특별시동작구청,서울특별시 동작구 성대로12가길 6(상도4동 279-17),,생활방범,4,,,,,02-820-2906,37.502728999999995,126.92671499999999,2020-03-24,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동길 43,대방동
405,서울특별시동작구청,서울특별시 동작구 여의대방로36길 79(대방동 15-46),,생활방범,3,,,,,02-820-2906,37.50071,126.94921599999999,2020-03-24,서울특별시 동작구 상도동 159-40,서울특별시 동작구 상도로38길 3-42,상도동
406,서울특별시동작구청,서울특별시 동작구 상도로38길 3-42(상도동 159-305),,생활방범,3,,,,,02-820-2906,37.507312,126.92955400000001,2020-03-24,서울특별시 동작구 대방동 15-10,서울특별시 동작구 여의대방로36길 79,대방동
407,서울특별시동작구청,서울특별시 동작구 노량진근린공원(대방동 23-176 ),,공원방범,5,,,,,02-820-2906,37.509762,126.928203,2020-03-24,서울특별시 동작구 대방동 23-176,서울특별시 동작구 여의대방로44길 39,대방동
408,서울특별시동작구청,서울특별시 동작구 노량진근린공원(대방동 23-181),,공원방범,2,,,,,02-820-2906,37.503605,126.93078899999999,2020-03-24,서울특별시 동작구 대방동 23-213,서울특별시 동작구 상도로13라길 22,대방동
409,서울특별시동작구청,서울특별시 동작구 사육신 역사공원(노량진1동 152-3),,공원방범,3,,,,,02-820-2906,37.51348,126.94917199999999,2020-03-24,서울특별시 동작구 노량진동 152-3,서울특별시 동작구 노량진로 191,노량진동
410,서울특별시동작구청,서울특별시 동작구 용봉정근린공원(흑석동 141-2 효사정),,공원방범,6,,,,,02-820-2906,37.510139,126.962997,2020-03-24,서울특별시 동작구 흑석동 141-2,서울특별시 동작구 현충로 73,흑석동
411,서울특별시동작구청,서울특별시 동작구 동작주차근린공원(사당2동 326),,공원방범,4,,,,,02-820-2906,37.502832,126.97847900000001,2020-03-24,서울특별시 동작구 동작동 326,서울특별시 동작구 현충로 220,동작동
412,서울특별시동작구청,서울특별시 동작구 참새어린이공원(대방동 466-75),,공원방범,4,,,,,02-820-2906,37.498183000000004,126.921951,2020-03-24,서울특별시 동작구 대방동 414-29,서울특별시 동작구 여의대방로24나길 18,대방동
413,서울특별시동작구청,서울특별시 동작구 꿈돌이어린이공원(사당4동 300-26),,공원방범,1,,,,,02-820-2906,37.480191999999995,126.969925,2020-03-24,서울특별시 동작구 사당동 300-9,서울특별시 동작구 사당로16사길 48,사당동
414,서울특별시동작구청,서울특별시 동작구 별님어린이공원(상도4동 211-415),,공원방범,1,,,,,02-820-2906,37.498835,126.944981,2020-03-24,서울특별시 동작구 상도동 211-420,서울특별시 동작구 양녕로28길 13,상도동
415,서울특별시동작구청,서울특별시 동작구 본동어린이공원(노량진1동 483),,공원방범,4,,,,,02-820-2906,37.510694,126.954264,2020-03-24,서울특별시 동작구 본동 483,서울특별시 동작구 노량진로26길 16-19,본동
416,서울특별시동작구청,서울특별시 동작구 새벽어린이공원(상도3동 335-141),,공원방범,1,,,,,02-820-2906,37.500643,126.930222,2020-03-24,서울특별시 동작구 상도동 335-141,서울특별시 동작구 상도로13길 7,상도동
417,서울특별시동작구청,"서울특별시 동작구 은하수어린이공원(신대방1동 492-222, 714)",,공원방범,2,,,,,02-820-2906,37.494448,126.91248999999999,2020-03-24,서울특별시 동작구 신대방동 492-222,서울특별시 동작구 여의대방로 28,신대방동
418,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도4동 산65-150),,공원방범,1,,,,,02-820-2906,37.496128999999996,126.939241,2020-03-24,서울특별시 동작구 상도동 산 65-150,서울특별시 동작구 성대로16길 67-5,상도동
419,서울특별시동작구청,서울특별시 동작구 현충근린공원(사당2동 산20-4),,공원방범,2,,,,,02-820-2906,37.496589,126.97876699999999,2020-03-24,서울특별시 동작구 동작동 산 16-21,서울특별시 동작구 동작대로43길 55,동작동
420,서울특별시동작구청,서울특별시 동작구 상도로68길 29(상도1동 126-18) 푸른솔아파트,,공원방범,4,,,,,02-820-2906,37.492121999999995,126.955625,2020-03-24,서울특별시 동작구 상도동 124-193,서울특별시 동작구 상도로68길 31,상도동
421,서울특별시동작구청,서울특별시 동작구 절고개공원(상도1동 508),,공원방범,2,,,,,02-820-2906,37.506938,126.95172099999999,2020-03-24,서울특별시 동작구 상도1동 508,서울특별시 동작구 매봉로 46,상도1동
422,서울특별시동작구청,서울특별시 동작구 꿈나무어린이공원(상도2동 521-1),,공원방범,1,,,,,02-820-2906,37.503157,126.94286699999999,2020-03-24,서울특별시 동작구 상도동 521-1,서울특별시 동작구 장승배기로4길 9,상도동
423,서울특별시동작구청,서울특별시 동작구 노루어린이공원(사당4동 316-23),,공원방범,2,,,,,02-820-2906,37.481829,126.973922,2020-03-24,서울특별시 동작구 사당동 1153,서울특별시 동작구 사당로20나길 57,사당동
424,서울특별시동작구청,서울특별시 동작구 상도근린공원(체육시설)(상도1동 산58),,공원방범,1,,,,,02-820-2906,37.493728999999995,126.95299299999999,2020-03-24,서울특별시 동작구 상도동 산 58,서울특별시 동작구 상도로62가길 32,상도동
425,서울특별시동작구청,서울특별시 동작구 노량진근린공원(백로공원) 장승배기로19라길 51(상도2동 362-46),,공원방범,4,,,,,02-820-2906,37.506877,126.935259,2020-03-24,서울특별시 동작구 상도동 362-46,서울특별시 동작구 장승배기로19라길 51,상도동
426,서울특별시동작구청,서울특별시 동작구 노량진근린공원(청소년회관)(상도3동 356-221),,공원방범,1,,,,,02-820-2906,37.503902000000004,126.932515,2020-03-24,서울특별시 동작구 상도동 449,서울특별시 동작구 상도로15사길 8,상도동
427,서울특별시동작구청,서울특별시 동작구 노량진근린공원(송학대공원)(노량진1동 325-2),,공원방범,4,,,,,02-820-2906,37.508747,126.94318799999999,2020-03-24,서울특별시 동작구 노량진동 325-2,서울특별시 동작구 장승배기로20길 46-3,노량진동
428,서울특별시동작구청,서울특별시 동작구 노량진근린공원(고구동산 정자)(노량진1동 126-450)   ,,공원방범,1,,,,,02-820-2906,37.507588,126.95425,2020-03-24,서울특별시 동작구 상도동 산 39-15,서울특별시 동작구 매봉로4가길 21,상도동
429,서울특별시동작구청,서울특별시 동작구 노량진근린공원(고구동산 놀이터)(노량진1동 486),,공원방범,1,,,,,02-820-2906,37.509515,126.95539699999999,2020-03-24,서울특별시 동작구 본동 30-49,서울특별시 동작구 노량진로26길 65,본동
430,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도3동 산80-31),,공원방범,2,,,,,02-820-2906,37.493161,126.935217,2020-03-24,서울특별시 동작구 상도동 산 76-3,서울특별시 동작구 국사봉길 175,상도동
431,서울특별시동작구청,서울특별시 동작구 까치산마을공원(사당5동 32-56),,공원방범,1,,,,,02-820-2906,37.485484,126.967198,2020-03-24,서울특별시 동작구 사당동 산 32-56,서울특별시 동작구 솔밭로 97-12,사당동
432,서울특별시동작구청,서울특별시 동작구 햇님어린이공원(상도1동 424),,공원방범,1,,,,,02-820-2906,37.501598,126.951054,2020-03-24,서울특별시 동작구 상도1동 424,서울특별시 동작구 상도로47라길 22,상도1동
433,서울특별시동작구청,서울특별시 동작구 반달어린이공원(사당5동 233-12),,공원방범,1,,,,,02-820-2906,37.483475,126.967874,2020-03-24,서울특별시 동작구 사당동 233-12,서울특별시 동작구 사당로8길 48,사당동
434,서울특별시동작구청,서울특별시 동작구 제비어린이공원(대방동 362-11),,공원방범,1,,,,,02-820-2906,37.50658,126.925766,2020-03-24,서울특별시 동작구 대방동 501,서울특별시 동작구 여의대방로44길 10,대방동
435,서울특별시동작구청,서울특별시 동작구 산새어린이공원(흑석동 293-4),,공원방범,1,,,,,02-820-2906,37.503954,126.967973,2020-03-24,서울특별시 동작구 흑석동 293-4,서울특별시 동작구 현충로12길 101,흑석동
436,서울특별시동작구청,서울특별시 동작구 까치어린이공원(사당1동 1028-1),,공원방범,3,,,,,02-820-2906,37.480565000000006,126.980006,2020-03-24,서울특별시 동작구 사당동 1028-1,서울특별시 동작구 동작대로9길 28,사당동
437,서울특별시동작구청,서울특별시 동작구 삼일공원(사당3동 산24-17),,공원방범,3,,,,,02-820-2906,37.485543,126.97493,2020-03-24,서울특별시 동작구 사당동 산 24-17,서울특별시 동작구 사당로17길 52,사당동
438,서울특별시동작구청,서울특별시 동작구 상도소공원(상도2동 529-1),,공원방범,1,,,,,02-820-2906,37.504794,126.943821,2020-03-24,서울특별시 동작구 상도동 529-1,서울특별시 동작구 상도로 228,상도동
439,서울특별시동작구청,서울특별시 동작구 상도동중앙 쌈지공원(상도1동 415-1),,공원방범,6,,,,,02-820-2906,37.500071999999996,126.94955900000001,2020-03-24,서울특별시 동작구 상도동 415,서울특별시 동작구 상도로 320,상도동
440,서울특별시동작구청,서울특별시 동작구 패밀리공원(상도3동 259-116),,공원방범,1,,,,,02-820-2906,37.496978999999996,126.933958,2020-03-24,서울특별시 동작구 상도동 259-116,서울특별시 동작구 성대로10가길 20,상도동
441,서울특별시동작구청,서울특별시 동작구 양지공원(사당3동 220-6),,공원방범,2,,,,,02-820-2906,37.486845,126.969743,2020-03-24,서울특별시 동작구 사당동 220-6,서울특별시 동작구 사당로9나길 23,사당동
442,서울특별시동작구청,서울특별시 동작구 은하수어린이공원(신대방1동 492-222),,공원방범,1,,,,,02-820-2906,37.494121,126.91305,2020-03-24,서울특별시 동작구 신대방동 492-222,서울특별시 동작구 여의대방로10길 38,신대방동
443,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도4동 산65-149),,공원방범,1,,,,,02-820-2906,37.495444,126.94075900000001,2020-03-24,서울특별시 동작구 상도동 산 65-149,서울특별시 동작구 양녕로23길 27,상도동
444,서울특별시동작구청,서울특별시 동작구 상도근린공원(상도4동 산65-235),,공원방범,1,,,,,02-820-2906,37.492494,126.943075,2020-03-24,서울특별시 동작구 상도동 산 65-217,서울특별시 동작구 양녕로20길 3,상도동
445,서울특별시동작구청,서울특별시 동작구 까치산근린공원(사당5동 205-18),,공원방범,1,,,,,02-820-2906,37.485934,126.96438700000002,2020-03-24,서울특별시 동작구 사당동 205-5,서울특별시 동작구 사당로4길 52,사당동
446,서울특별시동작구청,서울특별시 동작구 까망돌어린이공원(흑석동 335-10),,공원방범,1,,,,,02-820-2906,37.506651,126.96408400000001,2020-03-24,서울특별시 동작구 흑석동 335-10,서울특별시 동작구 서달로14마길 18,흑석동
447,서울특별시동작구청,서울특별시 동작구 늘푸른어린이공원(사당5동 산32-76),,공원방범,1,,,,,02-820-2906,37.482203999999996,126.969545,2020-03-24,서울특별시 동작구 사당동 산 32-76,서울특별시 동작구 사당로16라길 27,사당동
448,서울특별시동작구청,서울특별시 동작구 토끼어린이공원(사당4동 1000-13),,공원방범,1,,,,,02-820-2906,37.478152,126.97014399999999,2020-03-24,서울특별시 동작구 사당동 1154,서울특별시 동작구 사당로16길 96,사당동
449,서울특별시동작구청,서울특별시 동작구 새싹어린이공원(사당4동 316-33),,공원방범,1,,,,,02-820-2906,37.480051,126.97315900000001,2020-03-24,서울특별시 동작구 사당동 316-42,서울특별시 동작구 사당로20다길 23,사당동
450,서울특별시동작구청,서울특별시 동작구 양지어린이공원(사당1동 316-37),,공원방범,1,,,,,02-820-2906,37.479996,126.97402199999999,2020-03-24,서울특별시 동작구 사당동 316-37,서울특별시 동작구 사당로20바길 15,사당동
451,서울특별시동작구청,서울특별시 동작구 사당만남의광장(사당1동 1043-14),,공원방범,3,,,,,02-820-2906,37.476951,126.98063400000001,2020-03-24,서울특별시 동작구 사당동 1043-14,서울특별시 동작구 동작대로1길 11,사당동
452,서울특별시동작구청,서울특별시 동작구 해밀어린이공원(사당3동 1157-1),,공원방범,2,,,,,02-820-2906,37.488403999999996,126.97428000000001,2020-03-24,서울특별시 동작구 사당동 1157-1,서울특별시 동작구 사당로23길 112,사당동
453,서울특별시동작구청,서울특별시 동작구 희망어린이공원(사당2동 333-3),,공원방범,3,,,,,02-820-2906,37.49387,126.980199,2020-03-24,서울특별시 동작구 동작동 333-3,서울특별시 동작구 동작대로39길 22,동작동
454,서울특별시동작구청,서울특별시 동작구 빙수골소공원(상도3동 296-6),,공원방범,2,,,,,02-820-2906,37.496645,126.932071,2020-03-24,서울특별시 동작구 상도동 296-6,서울특별시 동작구 국사봉1길 114,상도동
455,서울특별시동작구청,서울특별시 동작구 꽃담길(상도2동 25-8) 꽃담소길공원,,공원방범,2,,,,,02-820-2906,37.50547,126.94198899999999,2020-03-24,서울특별시 동작구 상도동 536,서울특별시 동작구 상도로 207,상도동
456,서울특별시동작구청,서울특별시 동작구 개나리어린이공원(새주소 없음.(사당5동 1138-1)),,공원방범,2,,,,,02-820-2906,37.486202,126.965725,2020-03-24,서울특별시 동작구 사당동 1138-1,서울특별시 동작구 사당로2가길 202,사당동
457,서울특별시동작구청,서울특별시 동작구 꿈동산어린이공원(새주소 없음.(상도1동 426)),,공원방범,2,,,,,02-820-2906,37.503298,126.954376,2020-03-24,서울특별시 동작구 상도동 439,서울특별시 동작구 상도로47바길 40,상도동
